,time,discharge,u_error,l_error
405,14/02/2021,0.148414933,0.050974838,0.062497857
406,15/02/2021,0.152658125,0.048780913,0.062742969
407,16/02/2021,0.175640772,0.050172375,0.069764363
408,24/02/2021,0.176839032,0.046621234,0.067683981
409,02/03/2021,0.177845422,0.08356091,0.086327925
410,08/03/2021,0.179225431,0.071287747,0.0808012
411,14/03/2021,0.202807249,0.081462948,0.092505503
412,20/03/2021,0.193805841,0.065957155,0.082446047
413,26/03/2021,0.178960162,0.072687582,0.081743374
414,01/04/2021,0.170389387,0.082285249,0.083883196
415,07/04/2021,0.176651279,0.118956405,0.103337661
416,09/04/2021,0.156643445,0.118553386,0.098102765
417,13/04/2021,0.219508983,0.118014518,0.115123609
418,19/04/2021,0.200685536,0.132666359,0.116497806
419,21/04/2021,0.199322615,0.220133013,0.159826069
420,16/05/2021,0.192193487,0.064617834,0.080979828
421,19/05/2021,0.164301742,0.056711547,0.070161601
422,27/05/2021,0.225684414,0.076384081,0.09572725
423,28/05/2021,0.215256729,0.071805204,0.090580407
424,31/05/2021,0.263779707,0.082077092,0.107520772
425,06/06/2021,0.278716433,0.08527739,0.112956804
426,12/06/2021,0.245787952,0.068586017,0.09624471
427,18/06/2021,0.17752237,0.048388948,0.068819964
428,20/06/2021,0.272005861,0.084401249,0.111694086
429,24/06/2021,0.280673635,0.067983388,0.104614219
430,30/06/2021,0.267779829,0.074990674,0.104636805
431,02/07/2021,0.219223272,0.058667067,0.085777773
432,06/07/2021,0.202166428,0.078067891,0.089721326
433,09/07/2021,0.271168042,0.074340614,0.106784123
434,12/07/2021,0.203220246,0.062469498,0.081795514
435,18/07/2021,0.246776228,0.073182363,0.098189182
436,24/07/2021,0.221779218,0.051140494,0.081175082
437,26/07/2021,0.34987215,0.094327134,0.137231822
438,27/07/2021,0.323047136,0.075743382,0.120697915
439,30/07/2021,0.204254404,0.052004268,0.077220708
440,02/08/2021,0.303320355,0.081208622,0.117770474
441,05/08/2021,0.200652605,0.059452446,0.079900284
442,07/08/2021,0.27049566,0.069032304,0.103699457
443,11/08/2021,0.187402988,0.050724198,0.072031922
444,14/08/2021,0.340793154,0.085282225,0.130814168
445,17/08/2021,0.201477355,0.052082598,0.076241061
446,19/08/2021,0.337668703,0.079101859,0.125602319
447,20/08/2021,0.285837896,0.06715836,0.106448514
448,23/08/2021,0.206813895,0.062077252,0.082919708
449,26/08/2021,0.234455695,0.061685506,0.091049006
450,29/08/2021,0.178099506,0.052363801,0.070963228
451,31/08/2021,0.21830964,0.056355178,0.0839239
452,01/09/2021,0.220161818,0.054602824,0.082024281
