,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
354,31/07/2020,0.255829088,0.068015968,0.099332864,286.1676,294.3438
355,01/08/2020,0.248580995,0.059615717,0.09352798,286.1676,294.3438
356,07/08/2020,0.198193119,0.054294592,0.077893828,286.1676,294.3438
357,12/08/2020,0.20089145,0.050772555,0.076639877,286.1676,294.3438
358,13/08/2020,0.212558444,0.063724292,0.086607788,286.1676,294.3438
359,16/08/2020,0.200910486,0.059892332,0.080647741,286.1676,294.3438
360,19/08/2020,0.213613644,0.056600155,0.083327346,286.1676,294.3438
361,22/08/2020,0.197058079,0.053800837,0.077034833,286.1676,294.3438
362,24/08/2020,0.211271104,0.055853223,0.082171249,286.1676,294.3438
363,25/08/2020,0.193490636,0.050189854,0.074777211,286.1676,294.3438
364,28/08/2020,0.200405204,0.056364838,0.079742393,286.1676,294.3438
365,31/08/2020,0.206698165,0.056904191,0.082012949,286.1676,294.3438
366,05/09/2020,0.206107002,0.056815148,0.081070747,286.1676,294.3438
367,06/09/2020,0.193958909,0.057163585,0.078262601,286.1676,294.3438
368,09/09/2020,0.16647538,0.046232669,0.064829018,286.1676,294.3438
369,12/09/2020,0.157718238,0.063959573,0.071994604,286.1676,294.3438
370,17/09/2020,0.132970515,0.049189713,0.058085077,286.1676,294.3438
